"STEM_ID","IND_ID","MESH","X","Y","SP","LT","LD05","LD15","LD","DBH05","DBH15","DBH20","DBH","RGR20","RGRa","RGRb","ci1","ci2","ci3","ci4"
398,399,"ALT600C01",54.15,97.25,"アブラチャン","DB",0,0,0,7.1,8.4,8.7,9.3,1.4206295584839,3.36273843603997,2.03565388619885,14.1969531301934,5.79288993223988,8.0964605367972,0.149173908016004
400,399,"ALT600C01",54.15,97.25,"アブラチャン","DB",0,0,0,6.7,10.1,11.4,11.8,2.97890528986684,8.20855794900587,3.11128215248811,11.1728231976659,4.565582743206,6.3648078486333,0.11756926648719
401,399,"ALT600C01",54.15,97.25,"アブラチャン","DB",0,0,0,7.9,10.2,11.8,12.4,2.37280901651587,5.11049921634499,3.90617504641532,10.6269989793822,4.34466744917991,6.05162953433503,0.111880431012003
402,399,"ALT600C01",54.15,97.25,"アブラチャン","DB",0,0,0,10.2,11,11.6,12,0.855362786830394,1.51015105016291,1.74022753979259,10.9835691594769,4.4894896974859,6.25568739959479,0.115609778712403
2302,399,"ALT600C01",54.15,97.25,"アブラチャン","DB",NA,0,0,NA,7,8.1,8.4,NA,NA,3.64643113587909,15.7151440072159,6.41355671069415,8.96102720738444,0.165156826732005
2607,399,"ALT600C01",54.15,97.25,"アブラチャン","DB",NA,0,0,NA,4.8,4.8,5.2,NA,NA,1.60085415347073,25.429144272246,10.3603608403521,14.5186479032874,0.266791797028623
2827,399,"ALT600C01",54.15,97.25,"アブラチャン","DB",NA,NA,0,NA,NA,4.9,5.9,NA,NA,NA,22.3993676999222,9.13116548641201,12.783337001857,0.23513853297438
407,407,"ALT600C01",58.2,84.9,"アブラチャン","DB",0,0,0,7.5,9.6,10,10.2,1.61834052498927,4.93720155863052,1.2124924363287,24.504267367445,10.7190395154397,13.6811709069225,0.0647808076165883
408,408,"ALT600C01",55.5,88.05,"アブラチャン","DB",0,0,0,6.6,10,10.5,10.8,2.59198150051471,8.31030887923332,1.53922082272257,21.5115155419841,9.29153359094476,12.1603106213995,0.0313578905760433
2287,2287,"ALT600C02",56.55,79.8,"イタヤカエデ","DB",NA,0,0,NA,7.4,8.8,9.5,NA,NA,4.99623596792742,32.8074492716176,17.6975683847303,15.0495599274488,0.0603209594384133
2828,408,"ALT600C01",55.5,88.05,"アブラチャン","DB",NA,NA,0,NA,NA,5.1,6.2,NA,NA,NA,37.6161747319542,16.1852520616457,21.326979063839,0.0546234222937529
2829,407,"ALT600C01",58.2,84.9,"アブラチャン","DB",NA,NA,0,NA,NA,5.7,7.1,NA,NA,NA,35.2667547716473,15.3991835292232,19.7180809832911,0.0930653855900282
2830,408,"ALT600C01",55.5,88.05,"アブラチャン","DB",NA,NA,0,NA,NA,6.1,7.4,NA,NA,NA,31.4838708120765,13.5606165921896,17.8361663333854,0.045765570029901
2831,407,"ALT600C01",58.2,84.9,"アブラチャン","DB",NA,NA,0,NA,NA,6.1,6.8,NA,NA,NA,36.8263326341488,16.0785592731596,20.591687943365,0.0971712114248824
415,415,"ALT600C02",57.85,75.05,"イヌガシ","EB",0,0,0,5.6,6.7,6.7,6.7,0.9438996245043,3.58681857311634,0,56.8952443751023,30.7282264692813,26.0154714926403,0.0986777714582973
416,416,"ALT600C02",57.95,74.1,"イヌガシ","EB",0,0,0,6,8.8,10.3,10.8,3.09361402580063,7.65984504512212,4.09588825292026,39.0290731308827,20.4673574615165,18.4954081366905,0.0607522548770952
427,427,"ALT600C02",58.65,73.3,"シラキ","DB",0,0,0,16.8,18.1,18.6,18.6,0.53569839110496,1.49066103725134,0.544992848947511,25.8951307994382,12.439057290157,13.4225255974032,0.0335479118779402
428,428,"ALT600C02",58.9,72.95,"ケヤキ","DB",0,0,0,40.4,42,45,46.3,0.717432505921494,0.776796666325279,1.9494468561764,8.97555396908549,4.91543664956764,4.04655372059243,0.0135635989254192
2609,416,"ALT600C02",57.95,74.1,"イヌガシ","EB",NA,0,0,NA,5.4,6.2,6.2,NA,NA,2.76300676961634,65.4385332558144,35.7547593152569,29.5682704965418,0.105826508495585
2610,415,"ALT600C02",57.85,75.05,"イヌガシ","EB",NA,0,0,NA,4.8,5,5,NA,NA,0.816439890405104,74.2850760566718,40.4479942948207,33.6340095681889,0.132228213754118
392,392,"ALT600D01",64.3,97.7,"イタヤカエデ","DB",0,0,0,62.7,68,70.6,71.5,0.691242116110984,1.62292515074463,1.00379489047711,2.02976516364622,0.62331821759543,1.40056637313764,0.00588057291314941
393,393,"ALT600D01",67.25,99.75,"イタヤカエデ","DB",0,0,0,28.6,29.6,30.2,31.1,0.441058428207272,0.687352870084156,0.988669157103475,4.61299383475923,1.18079425681426,3.41770246526703,0.0144971126779426
395,395,"ALT600D01",68.8,96.2,"アブラチャン","DB",0,0,0,5.2,6.1,6.6,6.7,1.3339415832081,3.19260291183767,1.8763751043531,26.2856759220581,7.99928393921234,18.1797646296887,0.0742287105243111
2697,2697,"ALT600D01",69.35,97.9,"アブラチャン","DB",NA,0,0,NA,5.6,6.2,6.7,NA,NA,3.58681857311634,23.9447349935414,7.11904046613006,16.7083335117051,0.0605999828713796
2698,2697,"ALT600D01",69.35,97.9,"アブラチャン","DB",NA,0,0,NA,4.8,5.2,5.8,NA,NA,3.78483999277057,27.6723420329003,8.22371915915024,19.3130506659515,0.0700034284893523
389,389,"ALT600D01",62.25,87.15,"アブラチャン","DB",0,0,0,7.2,8.2,8.5,8.7,0.996010524413307,2.60106256496396,1.18377742780661,26.3453618682707,10.8366907206227,15.4155948678392,0.0410926877991496
390,390,"ALT600D01",69.2,88.45,"アブラチャン","DB",0,0,0,9,11.3,11.8,12.2,1.60111249685785,4.55156296764151,1.53266452041832,16.9274285001464,7.36652786344692,9.49145177094621,0.0360989935537607
2245,2245,"ALT600D01",66.7,84.2,"ケヤキ","DB",NA,0,0,NA,7.7,8.6,9.2,NA,NA,3.55966310390713,26.9923512023416,12.3059698290137,14.6233847256146,0.0629966477133319
2292,389,"ALT600D01",62.25,87.15,"アブラチャン","DB",NA,0,0,NA,6.6,7.3,7.7,NA,NA,3.08301359654517,29.8030761721214,12.2440531518724,17.4538589118935,0.0464294005003379
2621,390,"ALT600D01",69.2,88.45,"アブラチャン","DB",NA,0,0,NA,6.4,7.8,8.3,NA,NA,5.19915048873852,24.9760862465418,10.8279084257894,14.0460963554283,0.0530611712476964
380,379,"ALT600D02",67.2,70.75,"イタヤカエデ","DB",0,0,0,12.4,14.4,15,15.2,1.0715734486381,2.99063467941928,1.08134442540552,24.4273120789034,14.2997045970937,10.0751779445521,0.0446817463534749
381,381,"ALT600D02",67.6,69.7,"イタヤカエデ","DB",0,0,0,6.1,6.4,6.4,6.3,0.16979401167485,0.960184383727213,-0.314967139362786,64.2398915577233,35.1655101687369,28.9633696151389,0.111011773847538
383,382,"ALT600D02",66.35,76.75,"イヌガシ","EB",0,1,0,7.5,14.5,NA,18.4,4.72340865301408,13.1849125776853,4.76404030376822,16.8530503017596,8.98029521485792,7.83589305601006,0.0368620308916436
2622,2622,"ALT600D02",68.1,68.25,"ヤブニッケイ","EB",NA,0,0,NA,5.1,6.7,7.8,NA,NA,8.49766387930532,50.1138700052529,29.2164789310597,20.7561174305684,0.141273643624796
2835,2835,"ALT600D02",70.6,75.6,"アブラチャン","DB",NA,NA,0,NA,NA,5.3,5.7,NA,NA,NA,56.1966460576748,31.3247960646682,24.7318291188289,0.127883050901293
376,376,"ALT600D02",65.85,66.35,"アカガシ","EB",0,0,0,5.7,7.7,8.9,9.4,2.63286060229186,6.01508308038267,3.9897872083264,44.1320879137836,26.7338830383342,17.2806792714861,0.117525603963282
379,379,"ALT600D02",67.2,70.75,"イタヤカエデ","DB",0,0,0,27.9,30.7,31.9,32.2,0.754419809068647,1.91271931531663,0.954075959144223,11.7353957013748,6.78793250523394,4.92271384936083,0.0210920044898391
2837,2837,"ALT600D02",65.7,64.7,"ヤブニッケイ","EB",NA,NA,0,NA,NA,5.5,6.5,NA,NA,NA,65.7693028904779,40.7977387822087,24.7793658279525,0.17366636561305
201,201,"ALT600D01",78.65,97.15,"イタヤカエデ","DB",0,0,0,16.3,19.8,21.2,22,1.57830181866105,3.89033659775546,2.10721031315653,6.17669417687588,1.94942487919892,4.19322238039871,0.0340469172782512
202,202,"ALT600D01",78.1,94.85,"オオモミジ","DB",0,0,0,9.2,9.4,9.6,10,0.438850573363427,0.430124104419274,1.23750807436175,16.3600446653993,5.39704627557855,10.8858113253742,0.0771870644465685
203,203,"ALT600D01",76.25,95.7,"オオモミジ","DB",0,0,0,10.7,12.9,14.4,15.4,1.91644088395644,3.73967139799532,3.54280396103914,10.5106849755504,3.49687491963131,6.96912646898113,0.0446835869379361
205,205,"ALT600D01",75.6,99.25,"オオモミジ","DB",0,0,0,13.1,13.3,13.8,14.4,0.497978823025522,0.303036100412045,1.58928342708494,9.09413724852651,2.5792749786247,6.47202945080199,0.0428328190998176
206,206,"ALT600D01",73.75,94.2,"イヌガシ","EB",0,0,0,15.4,18,19.4,20,1.37560402176004,3.12008496953162,2.10721031315653,8.64609595936105,2.70129396364812,5.91352896977994,0.0312730259329869
